order_id,customer_id,gender,age,city,product,category,order_datequatity,,unitprice,total_amount
4357,C1006,M,18,Edmonton,Lotion,Beauty,2025-01-19,1,21.17,21.17
4358,C0097,F,41,Toronto,Air Fryer,Home,2025-08-25,1,105.72,105.72
4359,C0139,M,51,Winnipeg,Camera,Electronics,2025-06-20,1,347.19,347.19
4360,C0292,F,27,Edmonton,Serum,Beauty,2025-10-02,1,36.71,36.71
4361,C0141,M,23,Edmonton,Perfume,Beauty,2025-10-22,2,41.15,82.3
4362,C1337,M,21,Vancouver,Air Fryer,Home,2025-06-09,4,120.87,483.48
4363,C0980,M,25,Edmonton,Lamp,Home,2025-08-28,1,42.96,42.96
4364,C0198,F,63,Vancouver,Smartwatch,Electronics,2025-03-06,1,158.91,158.91
4365,C1445,M,65,Edmonton,Lipstick,Beauty,2025-08-05,1,15.5,15.5
4366,C0132,M,32,Ottawa,Vacuum,Home,2025-02-16,1,155.14,155.14
4367,C0365,F,62,Winnipeg,Lipstick,Beauty,2025-03-15,2,14.08,28.16
4368,C0538,M,29,Edmonton,Headphones,Electronics,2025-06-13,2,65.8,131.6
4369,C1490,M,56,Vancouver,Shampoo,Beauty,2025-07-17,1,11.93,11.93
4370,C1293,M,64,Vancouver,Serum,Beauty,2025-05-28,2,41.13,82.26
4371,C0072,M,23,Montreal,Serum,Beauty,2025-03-27,1,34.28,34.28
4372,C0303,F,38,Winnipeg,Headphones,Electronics,2025-01-09,4,73.96,295.84
4373,C0381,M,63,Vancouver,Lotion,Beauty,2025-09-10,1,18.23,18.23
4374,C1441,M,49,Vancouver,Charger,Electronics,2025-08-20,2,19.91,39.82
4375,C1232,F,49,Vancouver,Mouse,Electronics,2025-09-04,1,25.69,25.69
4376,C1194,F,44,Edmonton,Smartwatch,Electronics,2025-01-01,1,165.98,165.98
4377,C0896,M,64,Toronto,Charger,Electronics,2025-09-24,2,18.23,36.46
4378,C0287,F,28,Vancouver,Sneakers,Clothing,2025-04-15,1,83.62,83.62
4379,C0168,F,39,Montreal,Lotion,Beauty,2025-08-22,3,20.34,61.02
4380,C0215,M,53,Winnipeg,Charger,Electronics,2025-09-14,1,18.26,18.26
4381,C1140,M,40,Halifax,Serum,Beauty,2025-03-22,3,35.23,105.69
4382,C0144,F,54,Calgary,Shampoo,Beauty,2025-05-03,4,12.39,49.56
4383,C1336,F,40,Winnipeg,Camera,Electronics,2025-06-21,1,321.38,321.38
4384,C0330,F,44,Toronto,Charger,Electronics,2025-09-30,1,18.65,18.65
4385,C1247,M,51,Montreal,Dress,Clothing,2025-09-04,2,60.42,120.84
4386,C0236,M,37,Winnipeg,Smartwatch,Electronics,2025-07-13,1,173.21,173.21
4387,C0469,M,32,Ottawa,T-Shirt,Clothing,2025-04-22,3,18.06,54.18
4388,C0848,M,59,Montreal,Lotion,Beauty,2025-01-23,1,20.57,20.57
4389,C0696,F,21,Calgary,Perfume,Beauty,2025-07-21,2,41.16,82.32
4390,C1266,F,46,Toronto,Lipstick,Beauty,2025-04-16,1,13.52,13.52
4391,C1328,M,57,Calgary,Perfume,Beauty,2025-04-04,2,41.86,83.72
4392,C0570,M,28,Edmonton,Smartwatch,Electronics,2025-01-25,1,157.53,157.53
4393,C0783,F,24,Halifax,Lamp,Home,2025-05-25,2,42.42,84.84
4394,C0968,F,28,Ottawa,Lipstick,Beauty,2025-01-19,1,14.35,14.35
4395,C0149,F,59,Ottawa,Sneakers,Clothing,2025-07-29,1,87.14,87.14
4396,C0576,F,50,Edmonton,Sneakers,Clothing,2025-03-23,4,83.49,333.96
4397,C0469,M,47,Ottawa,Mouse,Electronics,2025-02-15,2,23.67,47.34
4398,C0135,M,49,Edmonton,Serum,Beauty,2025-02-04,4,38.11,152.44
4399,C0820,F,57,Winnipeg,Shampoo,Beauty,2025-07-21,1,12.71,12.71
4400,C0019,F,54,Edmonton,Perfume,Beauty,2025-01-23,2,47.99,95.98
4401,C0893,F,30,Halifax,Shampoo,Beauty,2025-10-27,2,12.83,25.66
4402,C0598,F,24,Edmonton,Keyboard,Electronics,2025-09-22,2,38.71,77.42
4403,C0686,F,41,Montreal,Shampoo,Beauty,2025-07-06,1,12.7,12.7
4404,C0550,M,28,Montreal,Charger,Electronics,2025-10-25,1,18.85,18.85
4405,C0141,M,48,Winnipeg,T-Shirt,Clothing,2025-07-09,3,20.95,62.85
4406,C1324,F,61,Vancouver,Blender,Home,2025-08-28,1,92.62,92.62
4407,C0406,M,31,Ottawa,T-Shirt,Clothing,2025-05-07,4,18.05,72.2
4408,C0500,M,61,Calgary,Shampoo,Beauty,2025-10-18,1,11.86,11.86
4409,C0035,M,43,Ottawa,Charger,Electronics,2025-04-21,5,20.59,102.95
4410,C1391,F,18,Toronto,Camera,Electronics,2025-02-12,2,332.91,665.82
4411,C0656,M,23,Montreal,Serum,Beauty,2025-10-28,2,35.54,71.08
4412,C1453,M,48,Ottawa,Mascara,Beauty,2025-05-14,1,19.7,19.7
4413,C0656,M,60,Vancouver,Air Fryer,Home,2025-01-13,3,112.54,337.62
4414,C0358,F,60,Halifax,Lamp,Home,2025-01-11,1,37.31,37.31
4415,C0024,F,29,Ottawa,Camera,Electronics,2025-04-12,2,289.31,578.62
4416,C0982,M,18,Vancouver,Headphones,Electronics,2025-07-16,1,73.97,73.97
4417,C0434,M,23,Montreal,Charger,Electronics,2025-02-24,2,18.32,36.64
4418,C0215,M,46,Halifax,Lipstick,Beauty,2025-07-02,3,13.92,41.76
4419,C0364,F,47,Montreal,Smartwatch,Electronics,2025-01-19,1,162.39,162.39
4420,C0467,M,30,Vancouver,Lotion,Beauty,2025-09-19,2,20.41,40.82
4421,C0825,M,47,Edmonton,Lipstick,Beauty,2025-01-09,1,15.56,15.56
4422,C0236,F,29,Winnipeg,Hoodie,Clothing,2025-05-28,3,44.04,132.12
4423,C1147,F,27,Toronto,Mouse,Electronics,2025-01-25,4,26.37,105.48
4424,C0568,F,56,Edmonton,Kettle,Home,2025-03-13,1,30.66,30.66
4425,C0598,F,27,Winnipeg,Smartwatch,Electronics,2025-02-26,1,152.68,152.68
4426,C0465,M,35,Halifax,Camera,Electronics,2025-01-22,2,332.99,665.98
4427,C1102,F,23,Edmonton,Lotion,Beauty,2025-02-05,1,21.71,21.71
4428,C0604,M,25,Montreal,Shampoo,Beauty,2025-06-28,1,12.45,12.45
4429,C1357,F,37,Vancouver,Lipstick,Beauty,2025-03-09,1,15.54,15.54
4430,C1272,F,58,Montreal,Lamp,Home,2025-01-01,1,37.79,37.79
4431,C1361,M,33,Ottawa,Vacuum,Home,2025-02-17,1,151.05,151.05
4432,C0073,F,19,Calgary,Mouse,Electronics,2025-06-01,1,25.31,25.31
4433,C0830,F,28,Toronto,Headphones,Electronics,2025-07-16,1,72.8,72.8
4434,C0744,F,41,Halifax,T-Shirt,Clothing,2025-02-27,2,21.99,43.98
4435,C0234,M,36,Calgary,Serum,Beauty,2025-02-17,1,34.46,34.46
4436,C1212,F,21,Toronto,Smartwatch,Electronics,2025-08-22,1,146.09,146.09
4437,C1301,F,20,Ottawa,Keyboard,Electronics,2025-07-07,2,36.62,73.24
4438,C0419,F,32,Winnipeg,Toaster,Home,2025-04-24,3,36.7,110.1
4439,C0423,F,57,Vancouver,Hoodie,Clothing,2025-03-31,1,41.73,41.73
4440,C0025,M,21,Edmonton,Lotion,Beauty,2025-06-18,2,20.49,40.98
4441,C1452,F,60,Vancouver,Hoodie,Clothing,2025-06-26,2,43.42,86.84
4442,C1211,M,34,Vancouver,Hoodie,Clothing,2025-07-11,1,44.62,44.62
4443,C0355,M,26,Ottawa,Shampoo,Beauty,2025-05-13,1,11.32,11.32
4444,C1158,M,42,Edmonton,Keyboard,Electronics,2025-06-21,1,42.93,42.93
4445,C1155,F,18,Calgary,Headphones,Electronics,2025-01-18,2,71.21,142.42
4446,C0112,F,57,Winnipeg,Dress,Clothing,2025-09-08,1,65.33,65.33
4447,C0641,F,19,Halifax,Lipstick,Beauty,2025-04-22,4,15.22,60.88
4448,C1442,M,62,Montreal,Toaster,Home,2025-02-09,2,32.37,64.74
4449,C0577,F,50,Edmonton,Keyboard,Electronics,2025-04-12,1,37.37,37.37
4450,C0026,F,39,Edmonton,Toaster,Home,2025-06-23,1,38.42,38.42
4451,C0530,M,59,Vancouver,Smartwatch,Electronics,2025-10-29,1,167.22,167.22
4452,C0932,F,29,Montreal,Smartwatch,Electronics,2025-07-15,1,145.58,145.58
4453,C0940,M,44,Calgary,Sneakers,Clothing,2025-03-13,1,88.46,88.46
4454,C1054,M,28,Montreal,Jeans,Clothing,2025-07-01,2,54.03,108.06
4455,C0590,M,59,Montreal,T-Shirt,Clothing,2025-08-29,2,19.23,38.46
4456,C0761,M,31,Edmonton,Perfume,Beauty,2025-10-16,1,41.89,41.89
4457,C1311,F,31,Montreal,Kettle,Home,2025-04-23,1,29.9,29.9
4458,C1466,F,57,Ottawa,Serum,Beauty,2025-06-12,1,34.69,34.69
4459,C1463,F,60,Calgary,Smartwatch,Electronics,2025-02-08,1,153.27,153.27
4460,C0164,M,39,Winnipeg,Mouse,Electronics,2025-08-23,2,24.03,48.06
4461,C0335,M,26,Montreal,Mouse,Electronics,2025-03-12,1,23.3,23.3
4462,C0414,F,32,Vancouver,Camera,Electronics,2025-08-07,2,320.52,641.04
4463,C0590,F,50,Halifax,Jeans,Clothing,2025-01-05,4,49.63,198.52
4464,C0623,F,36,Halifax,Shampoo,Beauty,2025-08-29,2,11.52,23.04
4465,C1367,M,48,Vancouver,Kettle,Home,2025-06-14,1,30.43,30.43
4466,C0283,F,35,Edmonton,Keyboard,Electronics,2025-01-01,1,38.48,38.48
4467,C0364,F,29,Calgary,Lipstick,Beauty,2025-07-03,1,14.58,14.58
4468,C0254,M,57,Edmonton,Perfume,Beauty,2025-01-08,2,44.76,89.52
4469,C1471,F,54,Ottawa,T-Shirt,Clothing,2025-04-18,2,20.25,40.5
4470,C1422,F,62,Montreal,Sneakers,Clothing,2025-07-04,2,90.25,180.5
4471,C0922,M,18,Winnipeg,Jacket,Clothing,2025-10-11,2,84.43,168.86
4472,C0171,M,51,Ottawa,Dress,Clothing,2025-06-03,2,64.46,128.92
4473,C0203,M,24,Calgary,Shampoo,Beauty,2025-02-03,3,12.62,37.86
4474,C0486,M,19,Toronto,Charger,Electronics,2025-01-22,1,20.89,20.89
4475,C0280,F,39,Vancouver,Vacuum,Home,2025-05-28,3,137.6,412.8
4476,C0404,M,21,Montreal,Charger,Electronics,2025-05-31,2,18.09,36.18
4477,C1480,M,62,Montreal,Headphones,Electronics,2025-03-08,1,71.32,71.32
4478,C1032,F,63,Calgary,Headphones,Electronics,2025-03-19,4,75.08,300.32
4479,C0798,M,37,Calgary,Camera,Electronics,2025-08-20,4,325.4,1301.6
4480,C1406,F,20,Edmonton,Keyboard,Electronics,2025-02-08,1,37.71,37.71
4481,C0018,F,26,Edmonton,Shampoo,Beauty,2025-06-14,2,11.02,22.04
4482,C1146,F,35,Edmonton,Smartwatch,Electronics,2025-04-09,1,166.39,166.39
4483,C1150,M,33,Ottawa,Charger,Electronics,2025-05-09,1,20.89,20.89
4484,C0595,F,26,Edmonton,Camera,Electronics,2025-01-19,1,299.04,299.04
4485,C1421,M,36,Vancouver,Perfume,Beauty,2025-09-28,1,40.75,40.75
4486,C0489,M,23,Ottawa,Toaster,Home,2025-01-01,1,34.36,34.36
4487,C0432,M,61,Calgary,Lotion,Beauty,2025-10-14,1,20.33,20.33
4488,C0188,M,32,Vancouver,Camera,Electronics,2025-06-29,2,333.18,666.36
4489,C1178,F,23,Calgary,Vacuum,Home,2025-09-13,1,159.3,159.3
4490,C0124,M,22,Edmonton,Mouse,Electronics,2025-06-23,1,25.55,25.55
4491,C1333,M,46,Ottawa,Lotion,Beauty,2025-02-19,1,18.44,18.44
4492,C0607,F,63,Edmonton,Lamp,Home,2025-01-20,1,41.46,41.46
4493,C0122,F,44,Ottawa,Keyboard,Electronics,2025-04-15,1,43.87,43.87
4494,C0874,F,62,Ottawa,Vacuum,Home,2025-07-09,1,162.17,162.17
4495,C1095,F,58,Halifax,Toaster,Home,2025-08-27,1,37.6,37.6
4496,C0905,F,43,Toronto,Toaster,Home,2025-02-12,1,33.62,33.62
4497,C0104,M,45,Ottawa,Mouse,Electronics,2025-01-05,1,26.25,26.25
4498,C0666,M,49,Montreal,Lipstick,Beauty,2025-09-05,3,16.05,48.15
4499,C1395,M,42,Ottawa,Perfume,Beauty,2025-03-07,1,46.6,46.6
4500,C0673,M,24,Edmonton,Charger,Electronics,2025-09-08,2,19,38
4501,C1185,M,47,Calgary,Headphones,Electronics,2025-05-08,1,76.35,76.35
4502,C0889,F,48,Winnipeg,Camera,Electronics,2025-07-04,1,316.85,316.85
4503,C1412,M,29,Edmonton,Headphones,Electronics,2025-07-07,1,64.82,64.82
4504,C1436,M,26,Ottawa,Lipstick,Beauty,2025-07-02,3,13.83,41.49
4505,C1078,F,51,Calgary,Headphones,Electronics,2025-03-12,1,72.07,72.07
4506,C0452,F,20,Calgary,Keyboard,Electronics,2025-03-07,2,39.5,79
4507,C0751,M,54,Edmonton,Air Fryer,Home,2025-09-07,2,101.08,202.16
4508,C0561,F,45,Vancouver,Serum,Beauty,2025-06-04,1,39.83,39.83
4509,C0880,M,63,Winnipeg,Mouse,Electronics,2025-03-20,3,26.5,79.5
4510,C0646,M,39,Toronto,T-Shirt,Clothing,2025-01-19,1,20.9,20.9
4511,C0801,F,43,Winnipeg,Serum,Beauty,2025-09-26,1,35.74,35.74
4512,C1157,F,36,Calgary,Keyboard,Electronics,2025-02-14,1,41.52,41.52
4513,C0979,M,38,Calgary,Serum,Beauty,2025-09-19,1,34.28,34.28
4514,C0146,M,54,Halifax,Blender,Home,2025-08-10,1,81.69,81.69
4515,C1155,F,27,Montreal,Camera,Electronics,2025-05-09,2,313.52,627.04
4516,C1378,M,33,Ottawa,Charger,Electronics,2025-04-16,1,21.34,21.34
4517,C0514,F,41,Toronto,Smartwatch,Electronics,2025-09-08,2,156.49,312.98
4518,C1089,F,42,Toronto,T-Shirt,Clothing,2025-05-01,1,18.05,18.05
4519,C1459,M,43,Edmonton,Lipstick,Beauty,2025-08-18,4,14.56,58.24
4520,C0836,M,18,Winnipeg,Perfume,Beauty,2025-10-08,1,44.99,44.99
4521,C1059,F,21,Vancouver,Hoodie,Clothing,2025-08-15,2,49.04,98.08
4522,C0328,F,54,Calgary,Mouse,Electronics,2025-10-02,2,27.21,54.42
4523,C0428,M,60,Calgary,Hoodie,Clothing,2025-05-18,1,42.13,42.13
4524,C0797,F,31,Montreal,Charger,Electronics,2025-06-22,1,18.74,18.74
4525,C0334,F,41,Toronto,Jeans,Clothing,2025-09-28,1,51.3,51.3
4526,C1322,M,44,Ottawa,Charger,Electronics,2025-08-03,1,21.16,21.16
4527,C1137,F,60,Vancouver,Kettle,Home,2025-08-16,1,25.23,25.23
4528,C1118,M,44,Vancouver,Jacket,Clothing,2025-04-17,2,83.29,166.58
4529,C0626,F,41,Vancouver,Camera,Electronics,2025-06-08,1,322.43,322.43
4530,C0397,M,57,Vancouver,Shampoo,Beauty,2025-05-16,1,11.39,11.39
4531,C0534,M,18,Edmonton,Perfume,Beauty,2025-09-08,1,41.33,41.33
4532,C0057,M,56,Halifax,Lotion,Beauty,2025-01-30,3,19.44,58.32
4533,C1197,M,30,Toronto,Serum,Beauty,2025-04-08,1,36.28,36.28
4534,C0694,M,37,Calgary,Smartwatch,Electronics,2025-04-07,1,160.36,160.36
4535,C1026,F,55,Toronto,Smartwatch,Electronics,2025-09-14,1,175.34,175.34
4536,C0456,F,53,Halifax,Keyboard,Electronics,2025-09-29,1,36.99,36.99
4537,C0825,F,29,Edmonton,Smartwatch,Electronics,2025-01-11,2,155.93,311.86
4538,C1493,M,22,Winnipeg,Air Fryer,Home,2025-06-17,2,119.5,239
4539,C0118,F,22,Ottawa,Lipstick,Beauty,2025-07-30,2,16.13,32.26
4540,C0556,M,34,Vancouver,Shampoo,Beauty,2025-06-21,1,11.75,11.75
4541,C0565,M,55,Edmonton,Perfume,Beauty,2025-04-30,4,46.79,187.16
4542,C0496,M,27,Toronto,Charger,Electronics,2025-07-04,1,18.35,18.35
4543,C0801,F,33,Ottawa,Serum,Beauty,2025-02-08,1,39.62,39.62
4544,C1356,M,41,Montreal,Headphones,Electronics,2025-09-14,1,76.62,76.62
4545,C0641,M,46,Halifax,Mouse,Electronics,2025-10-06,1,25.19,25.19
4546,C0163,F,31,Halifax,Sneakers,Clothing,2025-08-18,1,84.97,84.97
4547,C0251,F,27,Winnipeg,Perfume,Beauty,2025-04-25,1,42.19,42.19
4548,C0644,M,46,Vancouver,Lamp,Home,2025-10-31,1,41.07,41.07
4549,C0329,M,45,Edmonton,Kettle,Home,2025-04-01,1,28.51,28.51
4550,C0118,F,34,Calgary,Vacuum,Home,2025-03-02,2,154.56,309.12
4551,C0369,M,22,Calgary,Sneakers,Clothing,2025-04-13,5,76.94,384.7
4552,C0748,F,19,Calgary,Mascara,Beauty,2025-08-03,1,18.18,18.18
4553,C1139,M,53,Ottawa,Lipstick,Beauty,2025-04-12,2,15.28,30.56
4554,C0195,F,57,Toronto,T-Shirt,Clothing,2025-05-23,3,18.83,56.49
4555,C0606,F,63,Vancouver,Headphones,Electronics,2025-03-31,5,65.92,329.6
4556,C0724,M,62,Vancouver,Mouse,Electronics,2025-04-28,1,23.88,23.88
4557,C0138,F,56,Halifax,Vacuum,Home,2025-05-19,2,156.35,312.7
4558,C1320,F,26,Edmonton,Toaster,Home,2025-10-30,1,35.74,35.74
4559,C0963,F,53,Vancouver,Dress,Clothing,2025-08-28,2,64.15,128.3
4560,C1099,F,22,Vancouver,Sneakers,Clothing,2025-05-16,2,81.53,163.06
4561,C1039,F,32,Montreal,Toaster,Home,2025-01-05,2,37.88,75.76
4562,C1396,F,26,Winnipeg,Mouse,Electronics,2025-07-28,1,26.22,26.22
4563,C0156,F,42,Edmonton,Jeans,Clothing,2025-03-28,2,53.85,107.7
4564,C0876,M,45,Halifax,Lotion,Beauty,2025-10-04,1,18.38,18.38
4565,C1059,F,44,Vancouver,Shampoo,Beauty,2025-05-01,1,11.42,11.42
4566,C0519,M,63,Montreal,Dress,Clothing,2025-09-02,1,65.48,65.48
4567,C0182,M,64,Toronto,Serum,Beauty,2025-03-31,3,36.56,109.68
4568,C0170,M,50,Calgary,Perfume,Beauty,2025-05-20,4,43.47,173.88
4569,C0497,M,50,Montreal,Lotion,Beauty,2025-04-22,2,18.76,37.52
4570,C1318,M,55,Calgary,Jeans,Clothing,2025-08-28,1,58.38,58.38
4571,C1081,F,25,Calgary,Smartwatch,Electronics,2025-09-29,1,152.82,152.82
4572,C1388,M,21,Winnipeg,Lamp,Home,2025-05-23,1,38.64,38.64
4573,C1004,F,65,Ottawa,Shampoo,Beauty,2025-07-26,1,11.79,11.79
4574,C1021,F,60,Montreal,Air Fryer,Home,2025-04-29,1,108.54,108.54
4575,C0713,F,53,Winnipeg,Kettle,Home,2025-03-25,1,27.5,27.5
4576,C0902,M,60,Vancouver,Camera,Electronics,2025-09-08,1,320.24,320.24
4577,C1361,F,48,Edmonton,Keyboard,Electronics,2025-10-05,3,42.52,127.56
4578,C0002,M,27,Ottawa,Perfume,Beauty,2025-06-12,2,47.87,95.74
4579,C0423,F,58,Vancouver,Sneakers,Clothing,2025-05-22,2,90.07,180.14
4580,C0782,M,59,Halifax,Vacuum,Home,2025-01-31,1,138.03,138.03
4581,C0753,M,25,Edmonton,Hoodie,Clothing,2025-04-01,1,47.7,47.7
4582,C0474,M,47,Halifax,Camera,Electronics,2025-05-08,1,295.7,295.7
4583,C0146,M,31,Calgary,Blender,Home,2025-09-24,1,78.62,78.62
4584,C0326,M,62,Winnipeg,Vacuum,Home,2025-02-05,2,163.44,326.88
4585,C0588,F,52,Ottawa,Lamp,Home,2025-10-07,1,42.56,42.56
4586,C0230,F,63,Vancouver,Hoodie,Clothing,2025-08-01,2,45.47,90.94
4587,C1293,M,63,Halifax,Smartwatch,Electronics,2025-08-21,3,172,516
4588,C0585,F,20,Vancouver,Mascara,Beauty,2025-08-16,1,19.76,19.76
4589,C0618,F,46,Toronto,Kettle,Home,2025-10-25,1,28.62,28.62
4590,C0736,F,33,Ottawa,Vacuum,Home,2025-08-25,3,153.39,460.17
4591,C0782,F,27,Halifax,Keyboard,Electronics,2025-01-21,2,42.04,84.08
4592,C1289,F,21,Ottawa,Mascara,Beauty,2025-04-06,2,17.04,34.08
4593,C1242,F,21,Calgary,Charger,Electronics,2025-02-20,2,18.67,37.34
4594,C0953,F,19,Edmonton,Mouse,Electronics,2025-03-03,1,26.3,26.3
4595,C1248,M,28,Winnipeg,Headphones,Electronics,2025-06-02,1,67.83,67.83
4596,C1385,F,32,Halifax,Air Fryer,Home,2025-08-12,1,101.97,101.97
4597,C1315,M,28,Calgary,Air Fryer,Home,2025-05-22,1,105.93,105.93
4598,C1178,F,40,Ottawa,Lotion,Beauty,2025-02-10,1,19.43,19.43
4599,C0681,M,55,Winnipeg,Charger,Electronics,2025-06-15,1,21.86,21.86
4600,C1389,F,47,Toronto,Serum,Beauty,2025-07-09,3,39.5,118.5
4601,C0106,M,18,Winnipeg,Perfume,Beauty,2025-10-24,1,45.28,45.28
4602,C0285,M,62,Halifax,Toaster,Home,2025-02-14,1,38.28,38.28
4603,C0596,F,50,Toronto,Dress,Clothing,2025-07-27,1,64.84,64.84
4604,C0836,M,62,Edmonton,Camera,Electronics,2025-04-06,1,320.77,320.77
4605,C0526,F,54,Winnipeg,Air Fryer,Home,2025-10-02,1,118.92,118.92
4606,C0877,F,40,Calgary,T-Shirt,Clothing,2025-10-20,2,19.62,39.24
4607,C0180,F,65,Montreal,Sneakers,Clothing,2025-08-23,2,80.42,160.84
4608,C1063,F,35,Vancouver,Perfume,Beauty,2025-07-26,1,42.59,42.59
4609,C1301,F,27,Calgary,T-Shirt,Clothing,2025-01-26,1,20.65,20.65
4610,C0839,F,34,Toronto,Camera,Electronics,2025-07-26,2,320.07,640.14
4611,C0512,F,24,Winnipeg,Keyboard,Electronics,2025-05-21,1,41.27,41.27
4612,C1030,F,32,Ottawa,Lotion,Beauty,2025-03-28,1,20.74,20.74
4613,C1207,M,44,Toronto,Charger,Electronics,2025-04-08,1,18.09,18.09
4614,C0552,F,26,Ottawa,Mascara,Beauty,2025-01-23,3,16.39,49.17
4615,C1412,M,38,Calgary,Lipstick,Beauty,2025-09-07,1,15.1,15.1
4616,C0764,M,54,Vancouver,Headphones,Electronics,2025-09-07,3,65.67,197.01
4617,C0741,M,46,Edmonton,Hoodie,Clothing,2025-05-28,1,46.19,46.19
4618,C1017,M,59,Vancouver,Sneakers,Clothing,2025-02-23,1,85.89,85.89
4619,C0473,F,62,Winnipeg,Mouse,Electronics,2025-02-08,2,25.43,50.86
4620,C0466,F,50,Calgary,Jacket,Clothing,2025-08-06,1,86.44,86.44
4621,C1113,F,23,Vancouver,Hoodie,Clothing,2025-08-25,1,46.26,46.26
4622,C1336,F,42,Vancouver,Blender,Home,2025-10-04,1,90.6,90.6
4623,C0302,F,52,Edmonton,Perfume,Beauty,2025-08-13,1,49.48,49.48
4624,C1144,M,34,Montreal,Air Fryer,Home,2025-05-24,1,117.45,117.45
4625,C0696,F,61,Montreal,Dress,Clothing,2025-10-15,2,60.69,121.38
4626,C0718,F,44,Winnipeg,Blender,Home,2025-07-30,2,79.79,159.58
4627,C0997,F,60,Montreal,Camera,Electronics,2025-06-03,4,331.61,1326.44
4628,C0459,F,57,Ottawa,Smartwatch,Electronics,2025-09-16,2,174,348
4629,C0090,F,42,Montreal,Toaster,Home,2025-08-15,2,32.98,65.96
4630,C0116,F,29,Calgary,Keyboard,Electronics,2025-03-23,2,38.05,76.1
4631,C0675,M,60,Winnipeg,Perfume,Beauty,2025-03-29,3,41.84,125.52
4632,C0400,M,54,Edmonton,Keyboard,Electronics,2025-01-04,1,41.89,41.89
4633,C0110,F,57,Montreal,Jeans,Clothing,2025-06-22,1,53.97,53.97
4634,C0200,M,61,Edmonton,T-Shirt,Clothing,2025-02-01,2,18.25,36.5
4635,C0792,M,55,Calgary,Lipstick,Beauty,2025-08-22,1,16.12,16.12
4636,C1249,M,58,Montreal,Hoodie,Clothing,2025-08-14,3,45.52,136.56
4637,C0592,M,42,Halifax,Smartwatch,Electronics,2025-07-25,1,154.6,154.6
4638,C0987,M,19,Vancouver,Toaster,Home,2025-04-12,1,33.91,33.91
4639,C0763,M,18,Montreal,Toaster,Home,2025-02-27,2,33.53,67.06
4640,C1244,F,20,Calgary,Dress,Clothing,2025-09-26,1,59.47,59.47
4641,C0073,F,46,Calgary,Sneakers,Clothing,2025-05-30,4,82.23,328.92
4642,C0878,F,31,Edmonton,Camera,Electronics,2025-09-09,4,323.07,1292.28
4643,C0717,M,62,Calgary,Jeans,Clothing,2025-02-13,2,58.01,116.02
4644,C0435,M,51,Halifax,Shampoo,Beauty,2025-01-30,1,12.42,12.42
4645,C0592,M,39,Montreal,Toaster,Home,2025-01-12,1,33.56,33.56
4646,C0115,F,53,Ottawa,Toaster,Home,2025-01-14,1,35.2,35.2
4647,C0025,M,32,Calgary,Air Fryer,Home,2025-10-19,3,117.48,352.44
4648,C0177,F,54,Halifax,Lipstick,Beauty,2025-02-14,1,13.7,13.7
4649,C1303,M,27,Edmonton,Hoodie,Clothing,2025-07-19,1,41.2,41.2
4650,C0293,F,26,Ottawa,Serum,Beauty,2025-01-24,1,38.43,38.43
4651,C1244,F,52,Halifax,Shampoo,Beauty,2025-09-08,1,12.33,12.33
4652,C1027,F,63,Winnipeg,Air Fryer,Home,2025-04-29,3,103.65,310.95
4653,C0315,F,59,Montreal,Keyboard,Electronics,2025-03-19,1,41.96,41.96
4654,C1431,F,34,Edmonton,Jacket,Clothing,2025-08-30,1,92.63,92.63
4655,C0694,M,64,Ottawa,Charger,Electronics,2025-07-22,2,21.69,43.38
4656,C0551,F,35,Ottawa,Mascara,Beauty,2025-08-25,2,16.81,33.62
4657,C1177,F,42,Calgary,T-Shirt,Clothing,2025-10-21,2,21.01,42.02
4658,C0063,F,52,Edmonton,Camera,Electronics,2025-03-28,2,293.35,586.7
4659,C1113,M,33,Montreal,Shampoo,Beauty,2025-07-29,1,12.16,12.16
4660,C0103,F,62,Calgary,Kettle,Home,2025-10-03,1,28.29,28.29
4661,C0159,F,42,Winnipeg,Smartwatch,Electronics,2025-04-07,4,156.43,625.72
4662,C0561,M,33,Vancouver,Lamp,Home,2025-01-02,4,42.76,171.04
4663,C0734,F,58,Toronto,Mouse,Electronics,2025-08-17,2,22.52,45.04
4664,C0359,F,41,Ottawa,Jeans,Clothing,2025-08-31,2,55.22,110.44
4665,C0700,F,29,Winnipeg,T-Shirt,Clothing,2025-09-15,4,18.87,75.48
4666,C0765,M,52,Montreal,Blender,Home,2025-02-11,1,89.14,89.14
4667,C0877,M,26,Ottawa,Lotion,Beauty,2025-08-01,1,18.17,18.17
4668,C0490,M,65,Winnipeg,Dress,Clothing,2025-10-23,2,63.98,127.96
4669,C0192,F,54,Halifax,Vacuum,Home,2025-01-03,4,160.14,640.56
4670,C0244,F,49,Halifax,Air Fryer,Home,2025-01-16,2,117.32,234.64
4671,C0994,F,36,Montreal,Headphones,Electronics,2025-10-06,2,65.14,130.28
4672,C0934,M,39,Halifax,Hoodie,Clothing,2025-04-12,1,46.17,46.17
4673,C0583,M,62,Halifax,Toaster,Home,2025-03-18,1,31.6,31.6
4674,C1101,F,51,Calgary,Shampoo,Beauty,2025-07-21,1,12.84,12.84
4675,C0733,M,36,Halifax,Mouse,Electronics,2025-02-24,4,26.11,104.44
4676,C0781,F,29,Toronto,Jacket,Clothing,2025-07-28,1,90.56,90.56
